audio,multi_emotion
drama_a_35865.wav,안타까움
drama_a_32130.wav,당황
drama_a_38025.wav,안타까움
drama_a_59400.wav,불안
drama_a_37410.wav,중립
drama_a_32685.wav,당황 짜증남
drama_a_31920.wav,분노
drama_a_29625.wav,분노
drama_a_30585.wav,중립
drama_a_04541.wav,안타까움 바람
flagship_a_33192.wav,불안
drama_a_22873.wav,즐거움 홀가분함 만족
drama_a_10406.wav,중립
drama_a_14053.wav,싫음 짜증남
drama_a_02156.wav,미안함 두려움 억울함
drama_a_09626.wav,기쁨 홀가분함 만족
flagship_a_40430.wav,중립
drama_a_10331.wav,홀가분함 만족 후회
drama_a_30795.wav,당황 놀람
drama_a_11486.wav,기쁨 자신감 즐거움 만족
drama_a_29655.wav,싫음 짜증남
drama_a_15191.wav,만족
drama_a_14591.wav,안타까움 실망 당황 싫음 짜증남
drama_a_09596.wav,슬픔 괴로움 짜증남 억울함
drama_a_33180.wav,슬픔 안타까움 괴로움
drama_a_38370.wav,짜증남
drama_a_31110.wav,분노
drama_a_29940.wav,슬픔 안타까움
drama_a_24793.wav,불안 당황
drama_a_38490.wav,놀람
drama_a_31980.wav,슬픔 안타까움
drama_a_30420.wav,분노
drama_a_37935.wav,분노
drama_a_05006.wav,자신감 만족
drama_a_12911.wav,실망 싫음
drama_a_29355.wav,행복 기쁨 즐거움
drama_a_07601.wav,실망 당황
drama_a_36885.wav,중립
drama_a_15761.wav,미안함 안타까움 실망
drama_a_14441.wav,안타까움 중립
flagship_a_23259.wav,당황 중립
drama_a_30690.wav,행복 기쁨 즐거움
drama_a_33435.wav,슬픔 안타까움
drama_a_37725.wav,싫음 분노
drama_a_33105.wav,분노
drama_a_31815.wav,슬픔 안타까움
drama_a_31545.wav,싫음 짜증남
drama_a_34800.wav,싫음 짜증남
drama_a_30000.wav,슬픔 안타까움
drama_a_29250.wav,안타까움
drama_a_33735.wav,슬픔 안타까움
drama_a_32370.wav,안타까움
drama_a_31635.wav,행복 기쁨
drama_a_29715.wav,중립
drama_a_37605.wav,행복 기쁨
drama_a_31470.wav,싫음 짜증남 분노
drama_a_30825.wav,싫음 짜증남
drama_a_31290.wav,싫음 짜증남
drama_a_30975.wav,싫음 짜증남
drama_a_32250.wav,싫음 짜증남
drama_a_34245.wav,싫음 짜증남
drama_a_35295.wav,싫음 짜증남
drama_a_36285.wav,짜증남
drama_a_64086.wav,중립
drama_a_36390.wav,짜증남 분노
drama_a_39045.wav,싫음 짜증남
drama_a_36015.wav,싫음 짜증남
drama_a_37530.wav,싫음 짜증남
drama_a_32520.wav,싫음 짜증남
drama_a_30735.wav,분노
drama_a_35385.wav,중립
drama_a_35265.wav,행복 기쁨 즐거움
drama_a_34620.wav,행복 기쁨 감동
drama_a_31410.wav,행복 기쁨
drama_a_36723.wav,당황
drama_a_29985.wav,중립
drama_a_29130.wav,싫음 짜증남 분노
drama_a_33045.wav,싫음
drama_a_36300.wav,고마움 안타까움
drama_a_33150.wav,당황 중립
drama_a_37575.wav,중립
drama_a_35100.wav,당황 짜증남
drama_a_34680.wav,행복 기쁨 즐거움
drama_a_32610.wav,슬픔 안타까움
drama_a_31260.wav,싫음 짜증남
drama_a_30885.wav,중립
drama_a_39075.wav,중립
flagship_a_07843.wav,싫음 짜증남
drama_a_31155.wav,싫음 짜증남
flagship_a_14189.wav,슬픔
drama_a_35001.wav,만족
drama_a_38700.wav,짜증남
drama_a_31965.wav,싫음
drama_a_13536.wav,짜증남
studio_a_06564.wav,싫음
drama_a_28911.wav,분노
drama_a_34650.wav,분노
drama_a_34425.wav,행복 기쁨 즐거움 만족
drama_a_35400.wav,중립
drama_a_36825.wav,기쁨 자신감
drama_a_31650.wav,싫음 짜증남 분노
drama_a_31500.wav,짜증남
drama_a_33645.wav,슬픔 안타까움 싫음 짜증남
drama_a_34365.wav,슬픔 안타까움 괴로움
drama_a_35955.wav,당황 놀람
drama_a_30015.wav,중립
drama_a_02181.wav,중립
flagship_a_44293.wav,행복 기쁨 즐거움
drama_a_35940.wav,짜증남 분노
flagship_a_07438.wav,중립
drama_a_38595.wav,안타까움 불안
flagship_a_39252.wav,싫음
drama_a_48156.wav,슬픔
drama_a_34635.wav,짜증남 분노
drama_a_32265.wav,행복 기쁨 황홀함 즐거움 만족
drama_a_35970.wav,당황 짜증남
drama_a_31755.wav,행복 기쁨
drama_a_38325.wav,행복 기쁨 즐거움
drama_a_33495.wav,싫음 분노
drama_a_30855.wav,행복 기쁨 사랑 황홀함 즐거움
drama_a_31530.wav,싫음 짜증남
drama_a_30465.wav,중립
drama_a_34215.wav,슬픔
drama_a_38130.wav,슬픔 당황
drama_a_52671.wav,즐거움
drama_a_05841.wav,중립
drama_a_30666.wav,싫음 짜증남
drama_a_12771.wav,싫음
flagship_a_27679.wav,놀람
flagship_a_38291.wav,싫음
flagship_a_26149.wav,중립
drama_a_00531.wav,슬픔 괴로움 두려움 불안
flagship_a_29151.wav,놀람
drama_a_20631.wav,슬픔
drama_a_58296.wav,중립
drama_a_60951.wav,중립
drama_a_17269.wav,슬픔 괴로움 분노
drama_a_35839.wav,싫음 짜증남 분노
flagship_a_41923.wav,싫음
flagship_a_00582.wav,중립
drama_a_31279.wav,자신감
drama_a_57994.wav,분노
studio_a_04524.wav,놀람
drama_a_05481.wav,슬픔
studio_a_08859.wav,슬픔
flagship_a_29901.wav,싫음 짜증남
studio_a_08559.wav,불안 싫음
drama_a_52446.wav,당황
drama_a_02481.wav,당황 놀람
flagship_a_31311.wav,싫음 짜증남
drama_a_37161.wav,억울함
flagship_a_13874.wav,슬픔
drama_a_25071.wav,놀람
drama_a_39231.wav,싫음
drama_a_43005.wav,싫음 짜증남 분노
drama_a_50505.wav,싫음 짜증남 분노
drama_a_53385.wav,행복 기쁨 즐거움
studio_a_07462.wav,당황 놀람
drama_a_44959.wav,짜증남
drama_a_36799.wav,짜증남
drama_a_51649.wav,싫음 짜증남 분노
drama_a_40369.wav,싫음 짜증남 분노
drama_a_52099.wav,싫음 짜증남 분노
drama_a_39349.wav,짜증남
drama_a_62044.wav,자신감
drama_a_23449.wav,불안
drama_a_15784.wav,불안
drama_a_23614.wav,분노
drama_a_56194.wav,불안
drama_a_63349.wav,불안 당황
drama_a_19669.wav,자신감
drama_a_44119.wav,짜증남
drama_a_22654.wav,짜증남
drama_a_24634.wav,짜증남
drama_a_15304.wav,중립
drama_a_42199.wav,중립
drama_a_52249.wav,분노
flagship_a_16482.wav,싫음 짜증남
drama_a_56235.wav,미워함 짜증남
drama_a_33349.wav,슬픔 괴로움
drama_a_01309.wav,그리움 슬픔
drama_a_64909.wav,행복 만족
drama_a_42559.wav,행복 만족
drama_a_43965.wav,싫음
drama_a_49020.wav,슬픔 안타까움 괴로움
drama_a_28935.wav,억울함
drama_a_41445.wav,중립
drama_a_07384.wav,기쁨
drama_a_13609.wav,싫음 짜증남 분노
drama_a_50880.wav,당황 싫음 짜증남
drama_a_42030.wav,슬픔 안타까움
flagship_a_38109.wav,중립
studio_a_04942.wav,싫음
drama_a_39990.wav,중립
flagship_a_11922.wav,싫음 지루함
flagship_a_08951.wav,싫음 짜증남
drama_a_54090.wav,슬픔 안타까움
drama_a_54000.wav,슬픔 안타까움
flagship_a_42161.wav,안타까움
drama_a_28890.wav,슬픔 안타까움
drama_a_05208.wav,싫음 분노
drama_a_32190.wav,슬픔
drama_a_56100.wav,슬픔 괴로움 짜증남 억울함
drama_a_56970.wav,싫음 짜증남
drama_a_50100.wav,기쁨 만족
drama_a_55425.wav,짜증남
drama_a_54900.wav,당황
drama_a_48283.wav,슬픔 분노 억울함
drama_a_05186.wav,싫음
drama_a_60296.wav,기쁨 즐거움
drama_a_34586.wav,싫음 짜증남
drama_a_41801.wav,당황 놀람
drama_a_27881.wav,중립
flagship_a_34470.wav,놀람
flagship_a_10278.wav,놀람
flagship_a_44583.wav,즐거움 만족
studio_a_04964.wav,중립
studio_a_07949.wav,기쁨 즐거움
drama_a_19781.wav,싫음 짜증남
drama_a_61136.wav,당황
drama_a_25181.wav,싫음 분노
flagship_a_43233.wav,당황 놀람
flagship_a_01382.wav,싫음
drama_a_43196.wav,중립
flagship_a_31091.wav,싫음
drama_a_57960.wav,불안
drama_a_55620.wav,괴로움
drama_a_46466.wav,당황
drama_a_47190.wav,기쁨 만족
drama_a_50490.wav,기쁨 만족
drama_a_56955.wav,행복 기쁨 자신감 만족
drama_a_58125.wav,기쁨 즐거움 만족
drama_a_23366.wav,기쁨 만족
flagship_a_28166.wav,중립
drama_a_58080.wav,짜증남
flagship_a_37853.wav,기쁨
drama_a_57750.wav,억울함
drama_a_52770.wav,슬픔 실망 괴로움 미워함 짜증남
drama_a_12708.wav,외로움 괴로움
drama_a_55005.wav,당황 짜증남
drama_a_58350.wav,미워함 짜증남 분노
drama_a_57135.wav,실망 괴로움 후회
drama_a_34935.wav,기쁨 고마움 만족
drama_a_40890.wav,자신감 만족
drama_a_58605.wav,중립
drama_a_34965.wav,당황
drama_a_58305.wav,슬픔 괴로움 후회
drama_a_41160.wav,싫음 미워함 분노
drama_a_35025.wav,억울함
drama_a_57915.wav,불안
drama_a_57375.wav,싫음
drama_a_55350.wav,설렘
drama_a_57705.wav,싫음
drama_a_58320.wav,실망
drama_a_56040.wav,싫음 미워함
flagship_a_31310.wav,중립
studio_a_05978.wav,싫음
drama_a_57480.wav,기쁨 감동 고마움 만족
drama_a_58485.wav,기쁨 자신감 만족
drama_a_47145.wav,불안 당황
drama_a_57810.wav,불안
drama_a_58650.wav,싫음 짜증남 분노
drama_a_52260.wav,싫음 분노
flagship_a_24753.wav,중립
drama_a_58170.wav,실망 후회
drama_a_40125.wav,고마움
flagship_a_29015.wav,싫음 짜증남
drama_a_56700.wav,감동 만족
drama_a_55065.wav,사랑 만족
flagship_a_31415.wav,싫음
drama_a_56550.wav,당황 놀람
flagship_a_29555.wav,만족
drama_a_10325.wav,중립
drama_a_58515.wav,슬픔 안타까움
flagship_a_17668.wav,싫음
drama_a_37080.wav,실망
drama_a_55440.wav,고마움
drama_a_55935.wav,미안함 안타까움
flagship_a_35017.wav,중립
drama_a_64290.wav,중립
drama_a_49980.wav,슬픔
drama_a_60210.wav,불안
drama_a_56220.wav,미워함 분노 억울함
drama_a_47295.wav,중립
drama_a_53550.wav,당황
drama_a_56265.wav,싫음 짜증남
drama_a_58740.wav,미워함 짜증남 분노
drama_a_55380.wav,행복 기쁨 사랑
drama_a_58005.wav,싫음
drama_a_57225.wav,실망
drama_a_54105.wav,기쁨 사랑
flagship_a_25261.wav,짜증남
drama_a_57240.wav,짜증남
drama_a_41700.wav,기쁨
drama_a_43875.wav,중립
drama_a_49774.wav,슬픔 괴로움
drama_a_34204.wav,슬픔 괴로움
drama_a_35464.wav,불안 당황
drama_a_54004.wav,불안
drama_a_29854.wav,중립
drama_a_24019.wav,불안
drama_a_16954.wav,싫음 짜증남 분노
drama_a_23209.wav,자신감 즐거움
drama_a_31909.wav,불안 짜증남
drama_a_49654.wav,당황 짜증남
drama_a_61444.wav,슬픔 괴로움
drama_a_21829.wav,불안 당황
drama_a_53764.wav,불안 당황
drama_a_27544.wav,즐거움
drama_a_49639.wav,당황
drama_a_19084.wav,슬픔 괴로움 분노
drama_a_18844.wav,싫음 짜증남 분노
drama_a_28399.wav,싫음 짜증남 분노
drama_a_21664.wav,행복 만족
drama_a_15259.wav,자신감
drama_a_16249.wav,즐거움
drama_a_45304.wav,중립
drama_a_46264.wav,불안
drama_a_24304.wav,불안
drama_a_32434.wav,즐거움 설렘 놀람
drama_a_15184.wav,짜증남
drama_a_33424.wav,짜증남
drama_a_63874.wav,당황
drama_a_21859.wav,중립
drama_a_63859.wav,불안
drama_a_30604.wav,중립
drama_a_24485.wav,슬픔 안타까움
flagship_a_27227.wav,중립
drama_a_07939.wav,중립 무관심
drama_a_53805.wav,중립
flagship_a_17837.wav,슬픔
flagship_a_34993.wav,슬픔
drama_a_07099.wav,싫음
drama_a_03566.wav,기쁨 즐거움 홀가분함 만족
drama_a_14141.wav,안타까움 실망 싫음
drama_a_15146.wav,실망 싫음
drama_a_04061.wav,만족
drama_a_08816.wav,행복 기쁨 즐거움 만족
drama_a_22410.wav,설렘 안타까움 실망 당황 놀람 바람
drama_a_14696.wav,즐거움 홀가분함 만족
drama_a_49770.wav,슬픔 괴로움 분노
drama_a_02996.wav,실망
drama_a_63763.wav,싫음
drama_a_01766.wav,자신감 불안 바람
drama_a_01721.wav,싫음 중립
drama_a_10556.wav,중립
drama_a_48868.wav,기쁨 홀가분함 만족
drama_a_24058.wav,안타까움 실망
drama_a_11561.wav,싫음 분노
drama_a_63291.wav,즐거움
drama_a_41766.wav,두려움 불안 당황
flagship_a_04872.wav,기쁨 즐거움
flagship_a_42311.wav,중립
drama_a_41301.wav,싫음
studio_a_01102.wav,불안 당황
studio_a_09562.wav,즐거움
flagship_a_36969.wav,중립
studio_a_08497.wav,슬픔
studio_a_03599.wav,싫음 짜증남
flagship_a_44531.wav,중립
studio_a_04644.wav,싫음 짜증남
drama_a_29895.wav,행복 기쁨 사랑 자신감
drama_a_48540.wav,짜증남 분노
drama_a_43110.wav,슬픔 안타까움
drama_a_04714.wav,슬픔 중립
drama_a_45555.wav,싫음
drama_a_39915.wav,중립
drama_a_43695.wav,싫음 미워함 짜증남
drama_a_47475.wav,짜증남 분노
drama_a_49455.wav,중립
drama_a_09551.wav,실망 싫음
flagship_a_12357.wav,싫음
flagship_a_11247.wav,싫음
flagship_a_33832.wav,싫음 짜증남
flagship_a_18162.wav,싫음 짜증남
flagship_a_09896.wav,당황 싫음
flagship_a_27257.wav,싫음 짜증남
flagship_a_18432.wav,중립
flagship_a_07076.wav,싫음 짜증남 분노
flagship_a_20502.wav,즐거움 만족
flagship_a_32030.wav,싫음 짜증남
flagship_a_32947.wav,싫음 짜증남 분노
flagship_a_23700.wav,싫음
flagship_a_10902.wav,중립
flagship_a_17997.wav,싫음 짜증남
flagship_a_23790.wav,싫음 짜증남
flagship_a_30319.wav,싫음
flagship_a_09686.wav,중립
drama_a_11554.wav,중립
drama_a_52935.wav,안타까움
drama_a_42240.wav,중립
drama_a_52545.wav,슬픔 미안함 안타까움 괴로움
drama_a_01219.wav,슬픔 안타까움 괴로움
drama_a_47580.wav,싫음 짜증남
drama_a_07279.wav,당황 놀람
drama_a_45840.wav,기쁨 즐거움
drama_a_44460.wav,행복 기쁨
drama_a_44190.wav,중립
drama_a_09319.wav,슬픔 안타까움 괴로움
drama_a_04699.wav,짜증남 분노
drama_a_46905.wav,지루함 무관심
drama_a_49395.wav,행복 기쁨 감동 즐거움 만족
drama_a_48195.wav,기쁨
drama_a_40485.wav,싫음
drama_a_45795.wav,안타까움 괴로움 불안
drama_a_46080.wav,싫음 짜증남
drama_a_05179.wav,분노
drama_a_53535.wav,중립
flagship_a_01737.wav,기쁨
drama_a_44331.wav,자신감 분노
drama_a_44385.wav,짜증남 분노
drama_a_48570.wav,분노
drama_a_23419.wav,자신감
drama_a_63259.wav,짜증남
drama_a_24604.wav,중립
drama_a_44340.wav,싫음 미워함 짜증남 분노
drama_a_53370.wav,슬픔 안타까움 괴로움 불안
drama_a_44790.wav,슬픔 괴로움 싫음 미워함 짜증남 분노
drama_a_47209.wav,불안 당황
drama_a_29059.wav,불안
drama_a_48705.wav,싫음 짜증남
drama_a_45780.wav,기쁨 안타까움
drama_a_46215.wav,싫음 짜증남
drama_a_52965.wav,중립
drama_a_45720.wav,안타까움 실망 후회
drama_a_31935.wav,중립
drama_a_09184.wav,행복 기쁨 즐거움
drama_a_06439.wav,중립
drama_a_40695.wav,안타까움 짜증남 억울함
drama_a_53670.wav,행복 만족
drama_a_50925.wav,분노
drama_a_11089.wav,슬픔 안타까움 괴로움 두려움 싫음
drama_a_44970.wav,슬픔 안타까움
drama_a_40980.wav,싫음 짜증남 분노
drama_a_49080.wav,행복 기쁨 감동 만족
drama_a_01414.wav,행복 기쁨 즐거움
drama_a_53865.wav,당황 놀람
drama_a_42270.wav,중립
drama_a_14734.wav,중립
flagship_a_15687.wav,싫음
drama_a_45619.wav,분노
drama_a_00285.wav,자신감 홀가분함 만족
drama_a_49095.wav,싫음 짜증남 분노
drama_a_40515.wav,싫음
drama_a_40095.wav,짜증남
drama_a_12454.wav,싫음 짜증남
drama_a_49545.wav,안타까움
drama_a_49005.wav,싫음 짜증남
drama_a_44265.wav,싫음 짜증남
flagship_a_27966.wav,자신감
drama_a_21754.wav,행복 만족
drama_a_36994.wav,당황
drama_a_61504.wav,슬픔 괴로움
drama_a_49905.wav,안타까움 두려움 불안 당황 놀람
drama_a_47010.wav,싫음 짜증남
drama_a_44085.wav,싫음 짜증남
drama_a_21769.wav,중립
drama_a_42589.wav,당황
flagship_a_36564.wav,중립
flagship_a_37779.wav,중립
drama_a_46230.wav,싫음 짜증남
drama_a_54480.wav,중립
flagship_a_43526.wav,놀람
drama_a_48015.wav,안타까움 불안
drama_a_51825.wav,싫음 짜증남 분노
drama_a_41025.wav,싫음 짜증남
drama_a_13729.wav,안타까움
drama_a_54510.wav,기쁨
drama_a_45135.wav,싫음 짜증남
drama_a_09844.wav,싫음 짜증남
drama_a_49305.wav,슬픔 안타까움 괴로움
drama_a_40065.wav,안타까움
flagship_a_38394.wav,불안
studio_a_01477.wav,불안 놀람
studio_a_03652.wav,싫음 미워함
flagship_a_44726.wav,자신감 만족 바람
drama_a_41250.wav,짜증남
drama_a_54585.wav,싫음 짜증남
drama_a_02059.wav,싫음 짜증남
drama_a_18291.wav,슬픔 실망 짜증남
drama_a_10894.wav,중립
drama_a_15844.wav,중립
drama_a_01260.wav,두려움 창피함 불안 억울함
drama_a_39840.wav,중립
drama_a_45150.wav,행복 기쁨 즐거움
drama_a_02779.wav,미안함 안타까움
drama_a_53235.wav,싫음 짜증남
drama_a_50265.wav,안타까움
drama_a_04294.wav,슬픔 안타까움 괴로움
drama_a_38655.wav,중립
drama_a_44940.wav,안타까움
drama_a_48708.wav,싫음 짜증남
drama_a_23505.wav,중립
drama_a_50820.wav,중립
drama_a_42180.wav,기쁨 즐거움
drama_a_50715.wav,안타까움
drama_a_47805.wav,슬픔 안타까움 괴로움
drama_a_26925.wav,실망 짜증남
studio_a_04614.wav,자신감
flagship_a_41261.wav,중립
studio_a_09262.wav,싫음
drama_a_01759.wav,기쁨 자신감 만족
flagship_a_43331.wav,싫음 짜증남
drama_a_12184.wav,안타까움
drama_a_61744.wav,싫음 짜증남 분노
drama_a_45000.wav,짜증남 분노
drama_a_45124.wav,불안 짜증남
drama_a_49384.wav,싫음 짜증남 분노
drama_a_35359.wav,싫음 짜증남 분노
drama_a_30454.wav,슬픔 괴로움
drama_a_32914.wav,불안
drama_a_20059.wav,슬픔 괴로움
drama_a_49849.wav,불안 당황
drama_a_47779.wav,슬픔 괴로움
drama_a_43425.wav,안타까움 짜증남
drama_a_08134.wav,자신감
drama_a_45870.wav,안타까움 실망
flagship_a_32150.wav,기쁨
flagship_a_26852.wav,기쁨 즐거움
flagship_a_13857.wav,싫음
drama_a_31624.wav,즐거움 설렘
drama_a_16189.wav,불안
flagship_a_23947.wav,실망 괴로움 싫음 짜증남 분노
flagship_a_21377.wav,중립
flagship_a_15075.wav,행복 기쁨 즐거움
flagship_a_14098.wav,미워함 짜증남
flagship_a_28923.wav,실망 싫음 미워함 짜증남 분노 놀람
flagship_a_27256.wav,싫음 미워함 짜증남 분노 억울함
flagship_a_32423.wav,행복 기쁨 감동 고마움
flagship_a_19048.wav,싫음 짜증남 분노
flagship_a_20833.wav,기쁨
flagship_a_27633.wav,싫음
flagship_a_24480.wav,두려움 불안 당황
flagship_a_21810.wav,중립
flagship_a_09403.wav,행복 기쁨 즐거움
flagship_a_36266.wav,싫음
flagship_a_20624.wav,슬픔
flagship_a_09160.wav,싫음 미워함 짜증남 분노
flagship_a_25940.wav,짜증남
flagship_a_02593.wav,중립
studio_a_03355.wav,중립
studio_a_01820.wav,행복 기쁨 황홀함 만족
studio_a_08480.wav,싫음 짜증남 분노
flagship_a_24349.wav,안타까움 짜증남
flagship_a_36997.wav,행복 기쁨
flagship_a_03443.wav,자신감
studio_a_01735.wav,고마움 만족
flagship_a_43349.wav,안타까움
flagship_a_02773.wav,중립
flagship_a_29630.wav,싫음
flagship_a_10647.wav,싫음 짜증남 분노
studio_a_07402.wav,괴로움 분노
flagship_a_40346.wav,당황 짜증남 놀람
flagship_a_14757.wav,당황 놀람
flagship_a_29554.wav,짜증남
flagship_a_24511.wav,당황
studio_a_04777.wav,짜증남 분노
studio_a_04642.wav,짜증남 분노
flagship_a_33445.wav,짜증남
flagship_a_37419.wav,당황 놀람
flagship_a_27302.wav,짜증남 분노
flagship_a_38379.wav,슬픔 당황
flagship_a_18687.wav,당황 놀람
flagship_a_44651.wav,당황 놀람
flagship_a_07226.wav,짜증남 분노
flagship_a_16002.wav,중립
flagship_a_29059.wav,중립
flagship_a_20941.wav,놀람
flagship_a_37915.wav,싫음
studio_a_00473.wav,행복 기쁨 자신감 즐거움
flagship_a_44637.wav,싫음
studio_a_08723.wav,슬픔 괴로움
flagship_a_15238.wav,싫음
flagship_a_22847.wav,안타까움 싫음
flagship_a_37467.wav,만족
flagship_a_38755.wav,싫음 짜증남
flagship_a_26330.wav,자신감
flagship_a_23116.wav,싫음 짜증남 분노
studio_a_08273.wav,싫음 짜증남 분노
flagship_a_33478.wav,무관심
